GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,Winner/tie,Unnamed: 18,Loser/tie
200011190sfo,12,Sun,2000-11-19,Falcons,0,3,3,0,2000,49ers,3,3,7,3,11/19/2000,4:16PM,San Francisco 49ers,,Atlanta Falcons
200011190pit,12,Sun,2000-11-19,Jaguars,0,17,17,0,2000,Steelers,7,3,0,14,11/19/2000,8:35PM,Jacksonville Jaguars,@,Pittsburgh Steelers
200011200ram,12,Mon,2000-11-20,Redskins,3,10,12,8,2000,Rams,10,3,7,0,11/20/2000,9:08PM,Washington Redskins,@,St. Louis Rams
200011230det,13,Thu,2000-11-23,Patriots,6,0,3,0,2000,Lions,3,3,7,21,11/23/2000,12:36PM,Detroit Lions,,New England Patriots
200011230dal,13,Thu,2000-11-23,Vikings,0,10,17,0,2000,Cowboys,3,6,0,6,11/23/2000,4:08PM,Minnesota Vikings,@,Dallas Cowboys
200011260tam,13,Sun,2000-11-26,Bills,0,7,0,10,2000,Buccaneers,3,7,0,21,11/26/2000,1:00PM,Tampa Bay Buccaneers,,Buffalo Bills
200011260rav,13,Sun,2000-11-26,Browns,7,0,0,0,2000,Ravens,7,24,6,7,11/26/2000,1:01PM,Philadelphia Eagles,@,Washington Redskins
200011260was,13,Sun,2000-11-26,Eagles,7,3,7,6,2000,Redskins,7,7,3,3,11/26/2000,1:01PM,Baltimore Ravens,,Cleveland Browns
200011260cin,13,Sun,2000-11-26,Steelers,14,10,21,3,2000,Bengals,7,7,7,7,11/26/2000,1:02PM,New York Jets,,Chicago Bears
200011260ram,13,Sun,2000-11-26,Saints,7,14,3,7,2000,Rams,7,3,7,7,11/26/2000,1:02PM,Pittsburgh Steelers,@,Cincinnati Bengals
200011260nyj,13,Sun,2000-11-26,Bears,0,0,3,7,2000,Jets,7,10,0,0,11/26/2000,1:02PM,New Orleans Saints,@,St. Louis Rams
200011260rai,13,Sun,2000-11-26,Falcons,7,0,0,7,2000,Raiders,3,21,14,3,11/26/2000,4:05PM,Oakland Raiders,,Atlanta Falcons
200011260clt,13,Sun,2000-11-26,Dolphins,0,3,7,7,2000,Colts,7,0,0,7,11/26/2000,4:15PM,Jacksonville Jaguars,,Tennessee Titans
200011260sdg,13,Sun,2000-11-26,Chiefs,3,3,10,0,2000,Chargers,7,7,0,3,11/26/2000,4:15PM,San Diego Chargers,,Kansas City Chiefs
200011260jax,13,Sun,2000-11-26,Titans,7,3,0,3,2000,Jaguars,10,0,3,3,11/26/2000,4:15PM,Miami Dolphins,@,Indianapolis Colts
200011260sea,13,Sun,2000-11-26,Broncos,0,10,7,21,2000,Seahawks,0,14,10,7,11/26/2000,4:16PM,Denver Broncos,@,Seattle Seahawks
200011260crd,13,Sun,2000-11-26,Giants,7,7,7,10,2000,Cardinals,0,0,7,0,11/26/2000,8:35PM,New York Giants,@,Arizona Cardinals
200011270car,13,Mon,2000-11-27,Packers,0,14,0,0,2000,Panthers,14,3,7,7,11/27/2000,9:12PM,Carolina Panthers,,Green Bay Packers
200011300min,14,Thu,2000-11-30,Lions,0,3,0,14,2000,Vikings,7,10,0,7,11/30/2000,8:35PM,Minnesota Vikings,,Detroit Lions
200012030pit,14,Sun,2000-12-03,Raiders,0,17,0,3,2000,Steelers,7,0,7,7,12/3/2000,1:01PM,Pittsburgh Steelers,,Oakland Raiders
200012030was,14,Sun,2000-12-03,Giants,0,6,3,0,2000,Redskins,0,0,0,7,12/3/2000,1:01PM,New York Giants,@,Washington Redskins
200012030tam,14,Sun,2000-12-03,Cowboys,0,0,7,0,2000,Buccaneers,17,3,0,7,12/3/2000,1:01PM,Tampa Bay Buccaneers,,Dallas Cowboys
200012030buf,14,Sun,2000-12-03,Dolphins,7,17,6,3,2000,Bills,0,0,0,6,12/3/2000,1:02PM,Miami Dolphins,@,Buffalo Bills
200012030nor,14,Sun,2000-12-03,Broncos,7,21,3,7,2000,Saints,7,6,3,7,12/3/2000,1:02PM,Denver Broncos,@,New Orleans Saints
200012030cin,14,Sun,2000-12-03,Cardinals,0,0,7,6,2000,Bengals,7,7,7,3,12/3/2000,1:02PM,Cincinnati Bengals,,Arizona Cardinals
200012030phi,14,Sun,2000-12-03,Titans,0,6,3,6,2000,Eagles,3,3,0,7,12/3/2000,1:03PM,Tennessee Titans,@,Philadelphia Eagles
200012030car,14,Sun,2000-12-03,Rams,3,0,0,0,2000,Panthers,0,0,7,9,12/3/2000,1:04PM,Carolina Panthers,,St. Louis Rams
200012030atl,14,Sun,2000-12-03,Seahawks,17,7,6,0,2000,Falcons,0,3,0,7,12/3/2000,1:05PM,Seattle Seahawks,@,Atlanta Falcons
200012030sdg,14,Sun,2000-12-03,49ers,0,17,10,18,2000,Chargers,7,3,0,7,12/3/2000,4:05PM,San Francisco 49ers,@,San Diego Chargers
200012030nyj,14,Sun,2000-12-03,Colts,0,0,10,7,2000,Jets,14,6,0,7,12/3/2000,4:15PM,New York Jets,,Indianapolis Colts
200012030jax,14,Sun,2000-12-03,Browns,0,0,0,0,2000,Jaguars,3,17,21,7,12/3/2000,4:16PM,Jacksonville Jaguars,,Cleveland Browns
200012030chi,14,Sun,2000-12-03,Packers,0,14,7,7,2000,Bears,0,3,0,3,12/3/2000,8:35PM,Green Bay Packers,@,Chicago Bears
200012040nwe,14,Mon,2000-12-04,Chiefs,3,7,0,14,2000,Patriots,10,10,7,3,12/4/2000,9:09PM,New England Patriots,,Kansas City Chiefs
200012100kan,15,Sun,2000-12-10,Panthers,0,7,7,0,2000,Chiefs,0,3,3,9,12/10/2000,1:00PM,Kansas City Chiefs,,Carolina Panthers
200012100chi,15,Sun,2000-12-10,Patriots,0,10,0,7,2000,Bears,3,7,7,7,12/10/2000,1:02PM,Jacksonville Jaguars,,Arizona Cardinals
200012100rav,15,Sun,2000-12-10,Chargers,0,3,0,0,2000,Ravens,3,7,14,0,12/10/2000,1:02PM,Baltimore Ravens,,San Diego Chargers
200012100gnb,15,Sun,2000-12-10,Lions,0,0,3,10,2000,Packers,6,0,3,17,12/10/2000,1:02PM,Chicago Bears,,New England Patriots
200012100jax,15,Sun,2000-12-10,Cardinals,0,3,0,7,2000,Jaguars,10,17,10,7,12/10/2000,1:02PM,Green Bay Packers,,Detroit Lions
200012100mia,15,Sun,2000-12-10,Buccaneers,0,10,0,6,2000,Dolphins,3,0,10,0,12/10/2000,1:02PM,Tampa Bay Buccaneers,@,Miami Dolphins
200012100nyg,15,Sun,2000-12-10,Steelers,0,3,0,7,2000,Giants,3,10,7,10,12/10/2000,1:03PM,New York Giants,,Pittsburgh Steelers
200012100oti,15,Sun,2000-12-10,Bengals,0,3,0,0,2000,Titans,14,7,7,7,12/10/2000,1:03PM,Tennessee Titans,,Cincinnati Bengals
200012100cle,15,Sun,2000-12-10,Eagles,7,14,14,0,2000,Browns,0,14,0,10,12/10/2000,1:03PM,Philadelphia Eagles,@,Cleveland Browns
200012100den,15,Sun,2000-12-10,Seahawks,3,0,7,14,2000,Broncos,7,7,10,7,12/10/2000,4:05PM,Denver Broncos,,Seattle Seahawks
200012100sfo,15,Sun,2000-12-10,Saints,3,0,11,17,2000,49ers,7,7,0,13,12/10/2000,4:15PM,New Orleans Saints,@,San Francisco 49ers
200012100dal,15,Sun,2000-12-10,Redskins,0,7,0,6,2000,Cowboys,6,6,10,10,12/10/2000,4:15PM,Dallas Cowboys,,Washington Redskins
200012100ram,15,Sun,2000-12-10,Vikings,0,7,14,8,2000,Rams,14,6,13,7,12/10/2000,4:15PM,St. Louis Rams,,Minnesota Vikings
200012100rai,15,Sun,2000-12-10,Jets,0,0,0,7,2000,Raiders,0,21,0,10,12/10/2000,8:35PM,Oakland Raiders,,New York Jets
200012110clt,15,Mon,2000-12-11,Bills,3,3,6,8,2000,Colts,3,6,14,21,12/11/2000,9:00PM,Indianapolis Colts,,Buffalo Bills
200012160pit,16,Sat,2000-12-16,Redskins,3,0,0,0,2000,Steelers,0,17,0,7,12/16/2000,12:37PM,Pittsburgh Steelers,,Washington Redskins
200012160sea,16,Sat,2000-12-16,Raiders,7,3,7,7,2000,Seahawks,10,3,0,14,12/16/2000,4:06PM,Seattle Seahawks,,Oakland Raiders
200012170kan,16,Sun,2000-12-17,Broncos,0,7,0,0,2000,Chiefs,3,0,7,10,12/17/2000,1:00PM,Kansas City Chiefs,,Denver Broncos
200012170min,16,Sun,2000-12-17,Packers,10,10,3,10,2000,Vikings,7,7,7,7,12/17/2000,1:00PM,Green Bay Packers,@,Minnesota Vikings
200012170nyj,16,Sun,2000-12-17,Lions,0,0,3,7,2000,Jets,7,0,0,0,12/17/2000,1:02PM,New England Patriots,@,Buffalo Bills
200012170cin,16,Sun,2000-12-17,Jaguars,0,7,7,0,2000,Bengals,0,0,7,10,12/17/2000,1:02PM,Detroit Lions,@,New York Jets
200012170buf,16,Sun,2000-12-17,Patriots,3,0,0,7,2000,Bills,0,3,0,7,12/17/2000,1:02PM,Cincinnati Bengals,,Jacksonville Jaguars
200012170nor,16,Sun,2000-12-17,Falcons,0,0,7,0,2000,Saints,0,13,7,3,12/17/2000,1:03PM,New Orleans Saints,,Atlanta Falcons
200012170cle,16,Sun,2000-12-17,Titans,10,7,0,7,2000,Browns,0,0,0,0,12/17/2000,1:03PM,Tennessee Titans,@,Cleveland Browns
200012170car,16,Sun,2000-12-17,Chargers,2,14,6,0,2000,Panthers,7,0,13,10,12/17/2000,1:04PM,Carolina Panthers,,San Diego Chargers
200012170sfo,16,Sun,2000-12-17,Bears,0,0,0,0,2000,49ers,7,3,7,0,12/17/2000,4:00PM,San Francisco 49ers,,Chicago Bears
200012170crd,16,Sun,2000-12-17,Ravens,3,0,10,0,2000,Cardinals,0,0,7,0,12/17/2000,4:15PM,Baltimore Ravens,@,Arizona Cardinals
200012170mia,16,Sun,2000-12-17,Colts,7,10,3,0,2000,Dolphins,0,3,7,3,12/17/2000,4:16PM,Indianapolis Colts,@,Miami Dolphins
200012170dal,16,Sun,2000-12-17,Giants,0,0,7,10,2000,Cowboys,7,6,0,0,12/17/2000,8:20PM,New York Giants,@,Dallas Cowboys
200012180tam,16,Mon,2000-12-18,Rams,7,7,7,14,2000,Buccaneers,10,14,7,7,12/18/2000,9:00PM,Tampa Bay Buccaneers,,St. Louis Rams
200012230nyg,17,Sat,2000-12-23,Jaguars,0,7,3,15,2000,Giants,7,0,0,21,12/23/2000,12:37PM,New York Giants,,Jacksonville Jaguars
200012230den,17,Sat,2000-12-23,49ers,0,0,0,9,2000,Broncos,0,17,21,0,12/23/2000,4:17PM,Denver Broncos,,San Francisco 49ers
200012230sea,17,Sat,2000-12-23,Bills,21,7,7,7,2000,Seahawks,7,7,3,6,12/23/2000,8:36PM,Buffalo Bills,@,Seattle Seahawks
200012240was,17,Sun,2000-12-24,Cardinals,0,3,0,0,2000,Redskins,14,6,0,0,12/24/2000,1:01PM,Washington Redskins,,Arizona Cardinals
200012240det,17,Sun,2000-12-24,Bears,0,6,7,10,2000,Lions,10,0,0,10,12/24/2000,1:02PM,Baltimore Ravens,,New York Jets
200012240nwe,17,Sun,2000-12-24,Dolphins,3,14,0,10,2000,Patriots,7,14,3,0,12/24/2000,1:02PM,Chicago Bears,@,Detroit Lions
200012240rav,17,Sun,2000-12-24,Jets,14,0,3,3,2000,Ravens,0,20,7,7,12/24/2000,1:02PM,Green Bay Packers,,Tampa Bay Buccaneers
200012240gnb,17,Sun,2000-12-24,Buccaneers,0,0,3,11,2000,Packers,7,0,7,0,12/24/2000,1:02PM,Miami Dolphins,@,New England Patriots
200012240nor,17,Sun,2000-12-24,Rams,7,3,9,7,2000,Saints,0,7,0,14,12/24/2000,1:02PM,St. Louis Rams,@,New Orleans Saints
200012240phi,17,Sun,2000-12-24,Bengals,0,0,0,7,2000,Eagles,10,3,0,3,12/24/2000,1:03PM,Philadelphia Eagles,,Cincinnati Bengals
200012240atl,17,Sun,2000-12-24,Chiefs,7,0,0,6,2000,Falcons,7,6,6,10,12/24/2000,1:05PM,Atlanta Falcons,,Kansas City Chiefs
200012240sdg,17,Sun,2000-12-24,Steelers,7,17,0,10,2000,Chargers,14,0,7,0,12/24/2000,4:05PM,Pittsburgh Steelers,@,San Diego Chargers
200012240clt,17,Sun,2000-12-24,Vikings,7,3,0,0,2000,Colts,7,14,7,3,12/24/2000,4:15PM,Indianapolis Colts,,Minnesota Vikings
200012240rai,17,Sun,2000-12-24,Panthers,3,6,0,0,2000,Raiders,7,17,14,14,12/24/2000,4:15PM,Oakland Raiders,,Carolina Panthers
200012250oti,17,Mon,2000-12-25,Cowboys,0,0,0,0,2000,Titans,7,0,24,0,12/25/2000,9:10PM,Tennessee Titans,,Dallas Cowboys
200012300mia,100,Sat,2000-12-30,Colts,3,11,0,3,2000,Dolphins,0,0,7,10,12/30/2000,12:33PM,Miami Dolphins,,Indianapolis Colts
200012300nor,100,Sat,2000-12-30,Rams,7,0,0,21,2000,Saints,0,10,7,14,12/30/2000,4:05PM,New Orleans Saints,,St. Louis Rams
200012310rav,100,Sun,2000-12-31,Broncos,0,3,0,0,2000,Ravens,0,14,7,0,12/31/2000,12:35PM,Baltimore Ravens,,Denver Broncos
200012310phi,100,Sun,2000-12-31,Buccaneers,0,3,0,0,2000,Eagles,0,14,0,7,12/31/2000,4:16PM,Philadelphia Eagles,,Tampa Bay Buccaneers
200101060min,200,Sat,2001-01-06,Saints,3,0,7,6,2001,Vikings,10,7,10,7,1/6/2001,12:30PM,Minnesota Vikings,,New Orleans Saints
200101060rai,200,Sat,2001-01-06,Dolphins,0,0,0,0,2001,Raiders,10,10,7,0,1/6/2001,4:05PM,Oakland Raiders,,Miami Dolphins
200101070oti,200,Sun,2001-01-07,Ravens,0,7,3,14,2001,Titans,7,0,3,0,1/7/2001,12:35PM,Baltimore Ravens,@,Tennessee Titans
200101070nyg,200,Sun,2001-01-07,Eagles,0,3,0,7,2001,Giants,7,10,0,3,1/7/2001,4:15PM,New York Giants,,Philadelphia Eagles
200101140nyg,300,Sun,2001-01-14,Vikings,0,0,0,0,2001,Giants,14,20,7,0,1/14/2001,12:37PM,New York Giants,,Minnesota Vikings
200101140rai,300,Sun,2001-01-14,Ravens,0,10,3,3,2001,Raiders,0,0,3,0,1/14/2001,4:05PM,Baltimore Ravens,@,Oakland Raiders
200101280nyg,400,Sun,2001-01-28,Ravens,7,3,14,10,2001,Giants,0,0,7,0,1/28/2001,6:28PM,Baltimore Ravens,N,New York Giants
200109090kan,1,Sun,2001-09-09,Raiders,6,0,8,13,2001,Chiefs,7,7,3,7,9/9/2001,12:01PM,Oakland Raiders,@,Kansas City Chiefs
200109090gnb,1,Sun,2001-09-09,Lions,3,3,0,0,2001,Packers,21,0,7,0,9/9/2001,12:02PM,Green Bay Packers,,Detroit Lions
200109090dal,1,Sun,2001-09-09,Buccaneers,3,0,0,7,2001,Cowboys,3,0,3,0,9/9/2001,12:03PM,Tampa Bay Buccaneers,@,Dallas Cowboys
200109090min,1,Sun,2001-09-09,Panthers,7,3,7,7,2001,Vikings,0,0,13,0,9/9/2001,1:00PM,Carolina Panthers,@,Minnesota Vikings
200109090cle,1,Sun,2001-09-09,Seahawks,0,3,3,3,2001,Browns,0,3,0,3,9/9/2001,1:02PM,Baltimore Ravens,,Chicago Bears
200109090rav,1,Sun,2001-09-09,Bears,3,0,3,0,2001,Ravens,0,3,7,7,9/9/2001,1:02PM,Seattle Seahawks,@,Cleveland Browns
200109090cin,1,Sun,2001-09-09,Patriots,0,10,0,7,2001,Bengals,0,10,13,0,9/9/2001,1:03PM,Cincinnati Bengals,,New England Patriots
200109090nyj,1,Sun,2001-09-09,Colts,3,28,7,7,2001,Jets,7,7,3,7,9/9/2001,1:03PM,Indianapolis Colts,@,New York Jets
200109090jax,1,Sun,2001-09-09,Steelers,0,3,0,0,2001,Jaguars,0,21,0,0,9/9/2001,1:05PM,New Orleans Saints,@,Buffalo Bills
200109090buf,1,Sun,2001-09-09,Saints,0,0,17,7,2001,Bills,3,3,0,0,9/9/2001,1:05PM,Jacksonville Jaguars,,Pittsburgh Steelers
200109090sfo,1,Sun,2001-09-09,Falcons,7,3,3,0,2001,49ers,0,3,0,10,9/9/2001,1:15PM,San Francisco 49ers,,Atlanta Falcons
200109090sdg,1,Sun,2001-09-09,Redskins,0,0,3,0,2001,Chargers,10,10,0,10,9/9/2001,4:15PM,San Diego Chargers,,Washington Redskins
200109090phi,1,Sun,2001-09-09,Rams,7,7,3,0,2001,Eagles,3,0,0,14,9/9/2001,4:16PM,St. Louis Rams,@,Philadelphia Eagles
200109090oti,1,Sun,2001-09-09,Dolphins,10,7,7,7,2001,Titans,0,7,7,9,9/9/2001,8:36PM,Miami Dolphins,@,Tennessee Titans
200109100den,1,Mon,2001-09-10,Giants,0,7,7,6,2001,Broncos,7,7,7,10,9/10/2001,7:07PM,Denver Broncos,,New York Giants
200109230kan,2,Sun,2001-09-23,Giants,3,10,0,0,2001,Chiefs,0,0,3,0,9/23/2001,12:00PM,New York Giants,@,Kansas City Chiefs
200109230chi,2,Sun,2001-09-23,Vikings,3,0,7,0,2001,Bears,0,0,3,14,9/23/2001,12:12PM,Chicago Bears,,Minnesota Vikings
200109230clt,2,Sun,2001-09-23,Bills,7,10,3,6,2001,Colts,14,21,7,0,9/23/2001,1:00PM,Indianapolis Colts,,Buffalo Bills
200109230mia,2,Sun,2001-09-23,Raiders,3,3,3,6,2001,Dolphins,0,7,3,8,9/23/2001,1:10PM,Jacksonville Jaguars,,Tennessee Titans
200109230jax,2,Sun,2001-09-23,Titans,3,3,0,0,2001,Jaguars,3,7,3,0,9/23/2001,1:10PM,Miami Dolphins,,Oakland Raiders
200109230cin,2,Sun,2001-09-23,Ravens,3,0,0,7,2001,Bengals,0,0,14,7,9/23/2001,1:11PM,Cincinnati Bengals,,Baltimore Ravens
200109230atl,2,Sun,2001-09-23,Panthers,3,7,3,3,2001,Falcons,7,3,7,7,9/23/2001,1:12PM,Atlanta Falcons,,Carolina Panthers
200109230dal,2,Sun,2001-09-23,Chargers,14,6,6,6,2001,Cowboys,0,14,0,7,9/23/2001,1:12PM,San Diego Chargers,@,Dallas Cowboys
200109230cle,2,Sun,2001-09-23,Lions,0,0,7,7,2001,Browns,7,7,10,0,9/23/2001,1:13PM,Cleveland Browns,,Detroit Lions
200109230nwe,2,Sun,2001-09-23,Jets,0,3,7,0,2001,Patriots,3,0,0,0,9/23/2001,4:15PM,New York Jets,@,New England Patriots
200109230sea,2,Sun,2001-09-23,Eagles,3,14,0,10,2001,Seahawks,0,3,0,0,9/23/2001,4:27PM,Philadelphia Eagles,@,Seattle Seahawks
200109230sfo,2,Sun,2001-09-23,Rams,9,3,10,8,2001,49ers,0,16,0,10,9/23/2001,4:29PM,St. Louis Rams,@,San Francisco 49ers
200109230crd,2,Sun,2001-09-23,Broncos,0,17,14,7,2001,Cardinals,3,7,0,7,9/23/2001,8:37PM,Denver Broncos,@,Arizona Cardinals
200109240gnb,2,Mon,2001-09-24,Redskins,0,0,0,0,2001,Packers,7,3,10,17,9/24/2001,9:08PM,Green Bay Packers,,Washington Redskins
200109300ram,3,Sun,2001-09-30,Dolphins,7,3,0,0,2001,Rams,7,14,7,14,9/30/2001,12:03PM,St. Louis Rams,,Miami Dolphins
200109300min,3,Sun,2001-09-30,Buccaneers,3,3,3,7,2001,Vikings,7,3,3,7,9/30/2001,1:00PM,Minnesota Vikings,,Tampa Bay Buccaneers
200109300was,3,Sun,2001-09-30,Chiefs,0,28,7,10,2001,Redskins,3,7,3,0,9/30/2001,1:01PM,Kansas City Chiefs,@,Washington Redskins
200109300car,3,Sun,2001-09-30,Packers,0,6,15,7,2001,Panthers,0,7,0,0,9/30/2001,1:03PM,Pittsburgh Steelers,@,Buffalo Bills
200109300nwe,3,Sun,2001-09-30,Colts,0,0,7,6,2001,Patriots,7,13,3,21,9/30/2001,1:03PM,Green Bay Packers,@,Carolina Panthers
200109300buf,3,Sun,2001-09-30,Steelers,7,3,0,10,2001,Bills,0,3,0,0,9/30/2001,1:03PM,New England Patriots,,Indianapolis Colts
200109300nyg,3,Sun,2001-09-30,Saints,0,3,0,10,2001,Giants,0,14,0,7,9/30/2001,1:06PM,New York Giants,,New Orleans Saints
200109300crd,3,Sun,2001-09-30,Falcons,10,3,7,14,2001,Cardinals,0,0,7,7,9/30/2001,4:05PM,Atlanta Falcons,@,Arizona Cardinals
200109300rai,3,Sun,2001-09-30,Seahawks,0,0,7,7,2001,Raiders,7,17,14,0,9/30/2001,4:10PM,Oakland Raiders,,Seattle Seahawks
200109300den,3,Sun,2001-09-30,Ravens,3,3,7,7,2001,Broncos,10,0,3,0,9/30/2001,4:15PM,Baltimore Ravens,@,Denver Broncos
200109300sdg,3,Sun,2001-09-30,Bengals,0,7,0,7,2001,Chargers,0,7,14,7,9/30/2001,4:15PM,San Diego Chargers,,Cincinnati Bengals
200109300jax,3,Sun,2001-09-30,Browns,3,10,0,10,2001,Jaguars,0,0,14,0,9/30/2001,4:15PM,Cleveland Browns,@,Jacksonville Jaguars
200109300phi,3,Sun,2001-09-30,Cowboys,6,0,0,12,2001,Eagles,7,26,7,0,9/30/2001,8:38PM,Philadelphia Eagles,,Dallas Cowboys
200110010nyj,3,Mon,2001-10-01,49ers,0,13,3,3,2001,Jets,7,0,3,7,10/1/2001,9:10PM,San Francisco 49ers,@,New York Jets
200110070nor,4,Sun,2001-10-07,Vikings,7,0,8,0,2001,Saints,6,9,10,3,10/7/2001,12:05PM,New Orleans Saints,,Minnesota Vikings
200110070rav,4,Sun,2001-10-07,Titans,0,0,7,0,2001,Ravens,7,10,3,6,10/7/2001,1:02PM,Baltimore Ravens,,Tennessee Titans
200110070cle,4,Sun,2001-10-07,Chargers,3,0,7,6,2001,Browns,0,10,0,10,10/7/2001,1:02PM,Cleveland Browns,,San Diego Chargers
200110070pit,4,Sun,2001-10-07,Bengals,0,0,0,7,2001,Steelers,0,10,0,6,10/7/2001,1:02PM,Pittsburgh Steelers,,Cincinnati Bengals
200110070mia,4,Sun,2001-10-07,Patriots,7,3,0,0,2001,Dolphins,7,10,10,3,10/7/2001,1:03PM,Miami Dolphins,,New England Patriots
200110070nyg,4,Sun,2001-10-07,Redskins,3,3,3,0,2001,Giants,3,6,0,14,10/7/2001,1:04PM,New York Giants,,Washington Redskins
200110070atl,4,Sun,2001-10-07,Bears,0,10,0,21,2001,Falcons,0,0,0,3,10/7/2001,1:05PM,Chicago Bears,@,Atlanta Falcons
200110070phi,4,Sun,2001-10-07,Cardinals,14,0,0,7,2001,Eagles,7,10,0,3,10/7/2001,1:09PM,Arizona Cardinals,@,Philadelphia Eagles
200110070rai,4,Sun,2001-10-07,Cowboys,0,7,7,7,2001,Raiders,7,14,7,0,10/7/2001,1:15PM,Oakland Raiders,,Dallas Cowboys
200110070den,4,Sun,2001-10-07,Chiefs,0,6,0,0,2001,Broncos,7,3,3,7,10/7/2001,2:05PM,Denver Broncos,,Kansas City Chiefs
200110070buf,4,Sun,2001-10-07,Jets,21,7,14,0,2001,Bills,6,9,7,14,10/7/2001,4:05PM,New York Jets,@,Buffalo Bills
200110070sea,4,Sun,2001-10-07,Jaguars,3,9,3,0,2001,Seahawks,14,7,0,3,10/7/2001,4:05PM,Seattle Seahawks,,Jacksonville Jaguars
200110070tam,4,Sun,2001-10-07,Packers,0,7,3,0,2001,Buccaneers,0,7,0,7,10/7/2001,4:15PM,Tampa Bay Buccaneers,,Green Bay Packers
200110070sfo,4,Sun,2001-10-07,Panthers,0,7,7,0,2001,49ers,0,10,14,0,10/7/2001,8:38PM,San Francisco 49ers,,Carolina Panthers
200110080det,4,Mon,2001-10-08,Rams,7,14,0,14,2001,Lions,0,0,0,0,10/8/2001,9:07PM,St. Louis Rams,@,Detroit Lions
200110140kan,5,Sun,2001-10-14,Steelers,0,6,14,0,2001,Chiefs,0,2,0,15,10/14/2001,12:00PM,Pittsburgh Steelers,@,Kansas City Chiefs
200110140ram,5,Sun,2001-10-14,Giants,7,0,0,7,2001,Rams,6,3,0,6,10/14/2001,12:02PM,St. Louis Rams,,New York Giants
200110140chi,5,Sun,2001-10-14,Cardinals,0,6,0,7,2001,Bears,3,10,7,0,10/14/2001,12:03PM,Chicago Bears,,Arizona Cardinals
200110140min,5,Sun,2001-10-14,Lions,3,3,7,13,2001,Vikings,7,17,7,0,10/14/2001,1:00PM,Minnesota Vikings,,Detroit Lions
200110140cin,5,Sun,2001-10-14,Browns,7,0,0,7,2001,Bengals,3,0,10,11,10/14/2001,1:02PM,New Orleans Saints,@,Carolina Panthers
200110140car,5,Sun,2001-10-14,Saints,10,7,3,7,2001,Panthers,0,6,6,13,10/14/2001,1:02PM,Green Bay Packers,,Baltimore Ravens
200110140gnb,5,Sun,2001-10-14,Ravens,7,0,3,13,2001,Packers,0,17,7,7,10/14/2001,1:02PM,Cincinnati Bengals,,Cleveland Browns
200110140nwe,5,Sun,2001-10-14,Chargers,3,3,7,13,2001,Patriots,3,6,7,10,10/14/2001,1:03PM,New England Patriots,,San Diego Chargers
200110140oti,5,Sun,2001-10-14,Buccaneers,0,7,7,14,2001,Titans,7,10,0,11,10/14/2001,1:04PM,Tennessee Titans,,Tampa Bay Buccaneers
200110140atl,5,Sun,2001-10-14,49ers,0,7,10,14,2001,Falcons,14,6,0,11,10/14/2001,1:04PM,San Francisco 49ers,@,Atlanta Falcons
200110140nyj,5,Sun,2001-10-14,Dolphins,7,10,0,0,2001,Jets,0,0,14,7,10/14/2001,4:15PM,New York Jets,,Miami Dolphins
200110140sea,5,Sun,2001-10-14,Broncos,0,14,0,7,2001,Seahawks,10,14,7,3,10/14/2001,4:16PM,Seattle Seahawks,,Denver Broncos
200110140clt,5,Sun,2001-10-14,Raiders,3,10,7,3,2001,Colts,0,9,6,3,10/14/2001,8:30PM,Oakland Raiders,@,Indianapolis Colts
200110150dal,5,Mon,2001-10-15,Redskins,0,0,0,7,2001,Cowboys,0,3,0,6,10/15/2001,8:08PM,Dallas Cowboys,,Washington Redskins
200110180jax,6,Thu,2001-10-18,Bills,0,3,7,3,2001,Jaguars,0,0,7,3,10/18/2001,8:35PM,Buffalo Bills,@,Jacksonville Jaguars
200110210nor,6,Sun,2001-10-21,Falcons,10,0,0,10,2001,Saints,0,10,0,3,10/21/2001,12:03PM,Atlanta Falcons,@,New Orleans Saints
200110210det,6,Sun,2001-10-21,Titans,3,6,8,10,2001,Lions,0,14,0,10,10/21/2001,1:00PM,Tennessee Titans,@,Detroit Lions
200110210clt,6,Sun,2001-10-21,Patriots,7,21,3,7,2001,Colts,3,3,11,0,10/21/2001,1:00PM,New England Patriots,@,Indianapolis Colts
200110210tam,6,Sun,2001-10-21,Steelers,0,7,10,0,2001,Buccaneers,0,3,0,7,10/21/2001,1:01PM,Pittsburgh Steelers,@,Tampa Bay Buccaneers
200110210was,6,Sun,2001-10-21,Panthers,7,0,0,7,2001,Redskins,0,0,0,14,10/21/2001,1:01PM,Washington Redskins,,Carolina Panthers
200110210cin,6,Sun,2001-10-21,Bears,3,7,7,7,2001,Bengals,0,0,0,0,10/21/2001,1:02PM,Chicago Bears,@,Cincinnati Bengals
200110210cle,6,Sun,2001-10-21,Ravens,0,6,0,8,2001,Browns,7,3,14,0,10/21/2001,1:02PM,St. Louis Rams,@,New York Jets
200110210nyj,6,Sun,2001-10-21,Rams,0,21,10,3,2001,Jets,0,7,0,7,10/21/2001,1:02PM,Cleveland Browns,,Baltimore Ravens
200110210sdg,6,Sun,2001-10-21,Broncos,0,7,3,0,2001,Chargers,7,6,7,7,10/21/2001,1:05PM,San Diego Chargers,,Denver Broncos
