,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4,Date,Time,RQ1,RQ2,RQ3,RQ4,Win,Winner
178,200011260cin,13,Sun,2000-11-26,Steelers,14,10,21,3,2000,Bengals,7,7,7,7,11/26/2000,1:02PM,V,V,VV,H,20,VW
179,200011260ram,13,Sun,2000-11-26,Saints,7,14,3,7,2000,Rams,7,3,7,7,11/26/2000,1:02PM,T,VV,H,T,7,VW
180,200011260nyj,13,Sun,2000-11-26,Bears,0,0,3,7,2000,Jets,7,10,0,0,11/26/2000,1:02PM,H,HH,V,V,-7,HW
181,200011260rai,13,Sun,2000-11-26,Falcons,7,0,0,7,2000,Raiders,3,21,14,3,11/26/2000,4:05PM,V,HHH,HH,V,-27,HW
182,200011260clt,13,Sun,2000-11-26,Dolphins,0,3,7,7,2000,Colts,7,0,0,7,11/26/2000,4:15PM,H,V,V,T,3,VW
183,200011260sdg,13,Sun,2000-11-26,Chiefs,3,3,10,0,2000,Chargers,7,7,0,3,11/26/2000,4:15PM,H,H,VV,H,-1,HW
184,200011260jax,13,Sun,2000-11-26,Titans,7,3,0,3,2000,Jaguars,10,0,3,3,11/26/2000,4:15PM,H,V,H,T,-3,HW
185,200011260sea,13,Sun,2000-11-26,Broncos,0,10,7,21,2000,Seahawks,0,14,10,7,11/26/2000,4:16PM,T,H,H,VV,7,VW
186,200011260crd,13,Sun,2000-11-26,Giants,7,7,7,10,2000,Cardinals,0,0,7,0,11/26/2000,8:35PM,V,V,T,VV,24,VW
187,200011270car,13,Mon,2000-11-27,Packers,0,14,0,0,2000,Panthers,14,3,7,7,11/27/2000,9:12PM,HH,VV,H,H,-17,HW
188,200011300min,14,Thu,2000-11-30,Lions,0,3,0,14,2000,Vikings,7,10,0,7,11/30/2000,8:35PM,H,H,T,V,-7,HW
189,200012030pit,14,Sun,2000-12-03,Raiders,0,17,0,3,2000,Steelers,7,0,7,7,12/3/2000,1:01PM,H,VVV,H,H,-1,HW
190,200012030was,14,Sun,2000-12-03,Giants,0,6,3,0,2000,Redskins,0,0,0,7,12/3/2000,1:01PM,T,V,V,H,2,VW
191,200012030tam,14,Sun,2000-12-03,Cowboys,0,0,7,0,2000,Buccaneers,17,3,0,7,12/3/2000,1:01PM,HHH,H,V,H,-20,HW
192,200012030buf,14,Sun,2000-12-03,Dolphins,7,17,6,3,2000,Bills,0,0,0,6,12/3/2000,1:02PM,V,VVV,V,H,27,VW
193,200012030nor,14,Sun,2000-12-03,Broncos,7,21,3,7,2000,Saints,7,6,3,7,12/3/2000,1:02PM,T,VVV,T,T,15,VW
194,200012030cin,14,Sun,2000-12-03,Cardinals,0,0,7,6,2000,Bengals,7,7,7,3,12/3/2000,1:02PM,H,H,T,V,-11,HW
195,200012030phi,14,Sun,2000-12-03,Titans,0,6,3,6,2000,Eagles,3,3,0,7,12/3/2000,1:03PM,H,V,V,H,2,VW
196,200012030car,14,Sun,2000-12-03,Rams,3,0,0,0,2000,Panthers,0,0,7,9,12/3/2000,1:04PM,V,T,H,HH,-13,HW
197,200012030atl,14,Sun,2000-12-03,Seahawks,17,7,6,0,2000,Falcons,0,3,0,7,12/3/2000,1:05PM,VVV,V,V,H,20,VW
198,200012030sdg,14,Sun,2000-12-03,49ers,0,17,10,18,2000,Chargers,7,3,0,7,12/3/2000,4:05PM,H,VV,VV,VV,28,VW
199,200012030nyj,14,Sun,2000-12-03,Colts,0,0,10,7,2000,Jets,14,6,0,7,12/3/2000,4:15PM,HH,H,VV,T,-10,HW
200,200012030jax,14,Sun,2000-12-03,Browns,0,0,0,0,2000,Jaguars,3,17,21,7,12/3/2000,4:16PM,H,HHH,HHH,H,-48,HW
201,200012030chi,14,Sun,2000-12-03,Packers,0,14,7,7,2000,Bears,0,3,0,3,12/3/2000,8:35PM,T,VV,V,V,22,VW
202,200012040nwe,14,Mon,2000-12-04,Chiefs,3,7,0,14,2000,Patriots,10,10,7,3,12/4/2000,9:09PM,H,H,H,VV,-6,HW
203,200012100kan,15,Sun,2000-12-10,Panthers,0,7,7,0,2000,Chiefs,0,3,3,9,12/10/2000,1:00PM,T,V,V,HH,-1,HW
204,200012100chi,15,Sun,2000-12-10,Patriots,0,10,0,7,2000,Bears,3,7,7,7,12/10/2000,1:02PM,H,V,H,T,-7,HW
205,200012100rav,15,Sun,2000-12-10,Chargers,0,3,0,0,2000,Ravens,3,7,14,0,12/10/2000,1:02PM,H,H,HH,T,-21,HW
206,200012100gnb,15,Sun,2000-12-10,Lions,0,0,3,10,2000,Packers,6,0,3,17,12/10/2000,1:02PM,H,T,T,H,-13,HW
207,200012100jax,15,Sun,2000-12-10,Cardinals,0,3,0,7,2000,Jaguars,10,17,10,7,12/10/2000,1:02PM,HH,HH,HH,T,-34,HW
208,200012100mia,15,Sun,2000-12-10,Buccaneers,0,10,0,6,2000,Dolphins,3,0,10,0,12/10/2000,1:02PM,H,VV,HH,V,3,VW
209,200012100nyg,15,Sun,2000-12-10,Steelers,0,3,0,7,2000,Giants,3,10,7,10,12/10/2000,1:03PM,H,H,H,H,-20,HW
210,200012100oti,15,Sun,2000-12-10,Bengals,0,3,0,0,2000,Titans,14,7,7,7,12/10/2000,1:03PM,HH,H,H,H,-32,HW
211,200012100cle,15,Sun,2000-12-10,Eagles,7,14,14,0,2000,Browns,0,14,0,10,12/10/2000,1:03PM,V,T,VV,HH,11,VW
212,200012100den,15,Sun,2000-12-10,Seahawks,3,0,7,14,2000,Broncos,7,7,10,7,12/10/2000,4:05PM,H,H,H,V,-7,HW
213,200012100sfo,15,Sun,2000-12-10,Saints,3,0,11,17,2000,49ers,7,7,0,13,12/10/2000,4:15PM,H,H,VV,V,4,VW
214,200012100dal,15,Sun,2000-12-10,Redskins,0,7,0,6,2000,Cowboys,6,6,10,10,12/10/2000,4:15PM,H,V,HH,H,-19,HW
215,200012100ram,15,Sun,2000-12-10,Vikings,0,7,14,8,2000,Rams,14,6,13,7,12/10/2000,4:15PM,HH,V,V,V,-11,HW
216,200012100rai,15,Sun,2000-12-10,Jets,0,0,0,7,2000,Raiders,0,21,0,10,12/10/2000,8:35PM,T,HHH,T,H,-24,HW
217,200012110clt,15,Mon,2000-12-11,Bills,3,3,6,8,2000,Colts,3,6,14,21,12/11/2000,9:00PM,T,H,HH,HH,-24,HW
218,200012160pit,16,Sat,2000-12-16,Redskins,3,0,0,0,2000,Steelers,0,17,0,7,12/16/2000,12:37PM,V,HHH,T,H,-21,HW
219,200012160sea,16,Sat,2000-12-16,Raiders,7,3,7,7,2000,Seahawks,10,3,0,14,12/16/2000,4:06PM,H,T,V,H,-3,HW
220,200012170kan,16,Sun,2000-12-17,Broncos,0,7,0,0,2000,Chiefs,3,0,7,10,12/17/2000,1:00PM,H,V,H,HH,-13,HW
221,200012170min,16,Sun,2000-12-17,Packers,10,10,3,10,2000,Vikings,7,7,7,7,12/17/2000,1:00PM,V,V,H,V,5,VW
222,200012170nyj,16,Sun,2000-12-17,Lions,0,0,3,7,2000,Jets,7,0,0,0,12/17/2000,1:02PM,H,T,V,V,3,VW
223,200012170cin,16,Sun,2000-12-17,Jaguars,0,7,7,0,2000,Bengals,0,0,7,10,12/17/2000,1:02PM,T,V,T,HH,-3,HW
224,200012170buf,16,Sun,2000-12-17,Patriots,3,0,0,7,2000,Bills,0,3,0,7,12/17/2000,1:02PM,V,H,T,T,0,T
225,200012170nor,16,Sun,2000-12-17,Falcons,0,0,7,0,2000,Saints,0,13,7,3,12/17/2000,1:03PM,T,HH,T,H,-16,HW
226,200012170cle,16,Sun,2000-12-17,Titans,10,7,0,7,2000,Browns,0,0,0,0,12/17/2000,1:03PM,VV,V,T,V,24,VW
227,200012170car,16,Sun,2000-12-17,Chargers,2,14,6,0,2000,Panthers,7,0,13,10,12/17/2000,1:04PM,H,VV,H,HH,-8,HW
228,200012170sfo,16,Sun,2000-12-17,Bears,0,0,0,0,2000,49ers,7,3,7,0,12/17/2000,4:00PM,H,H,H,T,-17,HW
229,200012170crd,16,Sun,2000-12-17,Ravens,3,0,10,0,2000,Cardinals,0,0,7,0,12/17/2000,4:15PM,V,T,V,T,6,VW
230,200012170mia,16,Sun,2000-12-17,Colts,7,10,3,0,2000,Dolphins,0,3,7,3,12/17/2000,4:16PM,V,V,H,H,7,VW
231,200012170dal,16,Sun,2000-12-17,Giants,0,0,7,10,2000,Cowboys,7,6,0,0,12/17/2000,8:20PM,H,H,V,VV,4,VW
232,200012180tam,16,Mon,2000-12-18,Rams,7,7,7,14,2000,Buccaneers,10,14,7,7,12/18/2000,9:00PM,H,H,T,V,-3,HW
233,200012230nyg,17,Sat,2000-12-23,Jaguars,0,7,3,15,2000,Giants,7,0,0,21,12/23/2000,12:37PM,H,V,V,H,-3,HW
234,200012230den,17,Sat,2000-12-23,49ers,0,0,0,9,2000,Broncos,0,17,21,0,12/23/2000,4:17PM,T,HHH,HHH,VV,-29,HW
235,200012230sea,17,Sat,2000-12-23,Bills,21,7,7,7,2000,Seahawks,7,7,3,6,12/23/2000,8:36PM,VV,T,V,V,19,VW
236,200012240was,17,Sun,2000-12-24,Cardinals,0,3,0,0,2000,Redskins,14,6,0,0,12/24/2000,1:01PM,HH,H,T,T,-17,HW
237,200012240det,17,Sun,2000-12-24,Bears,0,6,7,10,2000,Lions,10,0,0,10,12/24/2000,1:02PM,HH,V,V,T,3,VW
238,200012240nwe,17,Sun,2000-12-24,Dolphins,3,14,0,10,2000,Patriots,7,14,3,0,12/24/2000,1:02PM,H,T,H,VV,3,VW
239,200012240rav,17,Sun,2000-12-24,Jets,14,0,3,3,2000,Ravens,0,20,7,7,12/24/2000,1:02PM,VV,HHH,H,H,-14,HW
240,200012240gnb,17,Sun,2000-12-24,Buccaneers,0,0,3,11,2000,Packers,7,0,7,0,12/24/2000,1:02PM,H,T,H,VV,0,T
241,200012240nor,17,Sun,2000-12-24,Rams,7,3,9,7,2000,Saints,0,7,0,14,12/24/2000,1:02PM,V,H,VV,H,5,VW
242,200012240phi,17,Sun,2000-12-24,Bengals,0,0,0,7,2000,Eagles,10,3,0,3,12/24/2000,1:03PM,HH,H,T,V,-9,HW
243,200012240atl,17,Sun,2000-12-24,Chiefs,7,0,0,6,2000,Falcons,7,6,6,10,12/24/2000,1:05PM,T,H,H,H,-16,HW
244,200012240sdg,17,Sun,2000-12-24,Steelers,7,17,0,10,2000,Chargers,14,0,7,0,12/24/2000,4:05PM,H,VVV,H,VV,13,VW
245,200012240clt,17,Sun,2000-12-24,Vikings,7,3,0,0,2000,Colts,7,14,7,3,12/24/2000,4:15PM,T,HH,H,H,-21,HW
246,200012240rai,17,Sun,2000-12-24,Panthers,3,6,0,0,2000,Raiders,7,17,14,14,12/24/2000,4:15PM,H,HH,HH,HH,-43,HW
247,200012250oti,17,Mon,2000-12-25,Cowboys,0,0,0,0,2000,Titans,7,0,24,0,12/25/2000,9:10PM,H,T,HHH,T,-31,HW
248,200012300mia,100,Sat,2000-12-30,Colts,3,11,0,3,2000,Dolphins,0,0,7,10,12/30/2000,12:33PM,V,VV,H,H,0,T
249,200012300nor,100,Sat,2000-12-30,Rams,7,0,0,21,2000,Saints,0,10,7,14,12/30/2000,4:05PM,V,HH,H,V,-3,HW
250,200012310rav,100,Sun,2000-12-31,Broncos,0,3,0,0,2000,Ravens,0,14,7,0,12/31/2000,12:35PM,T,HH,H,T,-18,HW
251,200012310phi,100,Sun,2000-12-31,Buccaneers,0,3,0,0,2000,Eagles,0,14,0,7,12/31/2000,4:16PM,T,HH,T,H,-18,HW
252,200101060min,200,Sat,2001-01-06,Saints,3,0,7,6,2001,Vikings,10,7,10,7,1/6/2001,12:30PM,H,H,H,H,-18,HW
253,200101060rai,200,Sat,2001-01-06,Dolphins,0,0,0,0,2001,Raiders,10,10,7,0,1/6/2001,4:05PM,HH,HH,H,T,-27,HW
254,200101070oti,200,Sun,2001-01-07,Ravens,0,7,3,14,2001,Titans,7,0,3,0,1/7/2001,12:35PM,H,V,T,VV,14,VW
255,200101070nyg,200,Sun,2001-01-07,Eagles,0,3,0,7,2001,Giants,7,10,0,3,1/7/2001,4:15PM,H,H,T,V,-10,HW
256,200101140nyg,300,Sun,2001-01-14,Vikings,0,0,0,0,2001,Giants,14,20,7,0,1/14/2001,12:37PM,HH,HHH,H,T,-41,HW
257,200101140rai,300,Sun,2001-01-14,Ravens,0,10,3,3,2001,Raiders,0,0,3,0,1/14/2001,4:05PM,T,VV,T,V,13,VW
258,200101280nyg,400,Sun,2001-01-28,Ravens,7,3,14,10,2001,Giants,0,0,7,0,1/28/2001,6:28PM,V,V,V,VV,27,VW
259,200109090kan,1,Sun,2001-09-09,Raiders,6,0,8,13,2001,Chiefs,7,7,3,7,9/9/2001,12:01PM,H,H,V,V,3,VW
260,200109090gnb,1,Sun,2001-09-09,Lions,3,3,0,0,2001,Packers,21,0,7,0,9/9/2001,12:02PM,HHH,V,H,T,-22,HW
261,200109090dal,1,Sun,2001-09-09,Buccaneers,3,0,0,7,2001,Cowboys,3,0,3,0,9/9/2001,12:03PM,T,T,H,V,4,VW
262,200109090min,1,Sun,2001-09-09,Panthers,7,3,7,7,2001,Vikings,0,0,13,0,9/9/2001,1:00PM,V,V,H,V,11,VW
263,200109090cle,1,Sun,2001-09-09,Seahawks,0,3,3,3,2001,Browns,0,3,0,3,9/9/2001,1:02PM,T,T,V,T,3,VW
264,200109090rav,1,Sun,2001-09-09,Bears,3,0,3,0,2001,Ravens,0,3,7,7,9/9/2001,1:02PM,V,H,H,H,-11,HW
265,200109090cin,1,Sun,2001-09-09,Patriots,0,10,0,7,2001,Bengals,0,10,13,0,9/9/2001,1:03PM,T,T,HH,V,-6,HW
266,200109090nyj,1,Sun,2001-09-09,Colts,3,28,7,7,2001,Jets,7,7,3,7,9/9/2001,1:03PM,H,VVV,V,T,21,VW
267,200109090jax,1,Sun,2001-09-09,Steelers,0,3,0,0,2001,Jaguars,0,21,0,0,9/9/2001,1:05PM,T,HHH,T,T,-18,HW
268,200109090buf,1,Sun,2001-09-09,Saints,0,0,17,7,2001,Bills,3,3,0,0,9/9/2001,1:05PM,H,H,VVV,V,18,VW
269,200109090sfo,1,Sun,2001-09-09,Falcons,7,3,3,0,2001,49ers,0,3,0,10,9/9/2001,1:15PM,V,T,V,HH,0,T
270,200109090sdg,1,Sun,2001-09-09,Redskins,0,0,3,0,2001,Chargers,10,10,0,10,9/9/2001,4:15PM,HH,HH,V,HH,-27,HW
271,200109090phi,1,Sun,2001-09-09,Rams,7,7,3,0,2001,Eagles,3,0,0,14,9/9/2001,4:16PM,V,V,V,HH,0,T
272,200109090oti,1,Sun,2001-09-09,Dolphins,10,7,7,7,2001,Titans,0,7,7,9,9/9/2001,8:36PM,VV,T,T,H,8,VW
273,200109100den,1,Mon,2001-09-10,Giants,0,7,7,6,2001,Broncos,7,7,7,10,9/10/2001,7:07PM,H,T,T,H,-11,HW
274,200109230kan,2,Sun,2001-09-23,Giants,3,10,0,0,2001,Chiefs,0,0,3,0,9/23/2001,12:00PM,V,VV,H,T,10,VW
275,200109230chi,2,Sun,2001-09-23,Vikings,3,0,7,0,2001,Bears,0,0,3,14,9/23/2001,12:12PM,V,T,V,HH,-7,HW
276,200109230clt,2,Sun,2001-09-23,Bills,7,10,3,6,2001,Colts,14,21,7,0,9/23/2001,1:00PM,H,HH,H,V,-16,HW
277,200109230mia,2,Sun,2001-09-23,Raiders,3,3,3,6,2001,Dolphins,0,7,3,8,9/23/2001,1:10PM,V,H,T,H,-3,HW
278,200109230jax,2,Sun,2001-09-23,Titans,3,3,0,0,2001,Jaguars,3,7,3,0,9/23/2001,1:10PM,T,H,H,T,-7,HW
279,200109230cin,2,Sun,2001-09-23,Ravens,3,0,0,7,2001,Bengals,0,0,14,7,9/23/2001,1:11PM,V,T,HH,T,-11,HW
280,200109230atl,2,Sun,2001-09-23,Panthers,3,7,3,3,2001,Falcons,7,3,7,7,9/23/2001,1:12PM,H,V,H,H,-8,HW
281,200109230dal,2,Sun,2001-09-23,Chargers,14,6,6,6,2001,Cowboys,0,14,0,7,9/23/2001,1:12PM,VV,HH,V,H,11,VW
282,200109230cle,2,Sun,2001-09-23,Lions,0,0,7,7,2001,Browns,7,7,10,0,9/23/2001,1:13PM,H,H,H,V,-10,HW
283,200109230nwe,2,Sun,2001-09-23,Jets,0,3,7,0,2001,Patriots,3,0,0,0,9/23/2001,4:15PM,H,V,V,T,7,VW
284,200109230sea,2,Sun,2001-09-23,Eagles,3,14,0,10,2001,Seahawks,0,3,0,0,9/23/2001,4:27PM,V,VV,T,VV,24,VW
285,200109230sfo,2,Sun,2001-09-23,Rams,9,3,10,8,2001,49ers,0,16,0,10,9/23/2001,4:29PM,VV,HH,VV,H,4,VW
286,200109230crd,2,Sun,2001-09-23,Broncos,0,17,14,7,2001,Cardinals,3,7,0,7,9/23/2001,8:37PM,H,VV,VV,T,21,VW
287,200109240gnb,2,Mon,2001-09-24,Redskins,0,0,0,0,2001,Packers,7,3,10,17,9/24/2001,9:08PM,H,H,HH,HHH,-37,HW
288,200109300ram,3,Sun,2001-09-30,Dolphins,7,3,0,0,2001,Rams,7,14,7,14,9/30/2001,12:03PM,T,HH,H,HH,-32,HW
289,200109300min,3,Sun,2001-09-30,Buccaneers,3,3,3,7,2001,Vikings,7,3,3,7,9/30/2001,1:00PM,H,T,T,T,-4,HW
290,200109300was,3,Sun,2001-09-30,Chiefs,0,28,7,10,2001,Redskins,3,7,3,0,9/30/2001,1:01PM,H,VVV,V,VV,32,VW
291,200109300car,3,Sun,2001-09-30,Packers,0,6,15,7,2001,Panthers,0,7,0,0,9/30/2001,1:03PM,T,H,VVV,V,21,VW
292,200109300nwe,3,Sun,2001-09-30,Colts,0,0,7,6,2001,Patriots,7,13,3,21,9/30/2001,1:03PM,H,HH,V,HHH,-31,HW
293,200109300buf,3,Sun,2001-09-30,Steelers,7,3,0,10,2001,Bills,0,3,0,0,9/30/2001,1:03PM,V,T,T,VV,17,VW
294,200109300nyg,3,Sun,2001-09-30,Saints,0,3,0,10,2001,Giants,0,14,0,7,9/30/2001,1:06PM,T,HH,T,V,-8,HW
295,200109300crd,3,Sun,2001-09-30,Falcons,10,3,7,14,2001,Cardinals,0,0,7,7,9/30/2001,4:05PM,VV,V,T,V,20,VW
296,200109300rai,3,Sun,2001-09-30,Seahawks,0,0,7,7,2001,Raiders,7,17,14,0,9/30/2001,4:10PM,H,HHH,H,V,-24,HW
297,200109300den,3,Sun,2001-09-30,Ravens,3,3,7,7,2001,Broncos,10,0,3,0,9/30/2001,4:15PM,H,V,V,V,7,VW
298,200109300sdg,3,Sun,2001-09-30,Bengals,0,7,0,7,2001,Chargers,0,7,14,7,9/30/2001,4:15PM,T,T,HH,T,-14,HW
299,200109300jax,3,Sun,2001-09-30,Browns,3,10,0,10,2001,Jaguars,0,0,14,0,9/30/2001,4:15PM,V,VV,HH,VV,9,VW
300,200109300phi,3,Sun,2001-09-30,Cowboys,6,0,0,12,2001,Eagles,7,26,7,0,9/30/2001,8:38PM,H,HHH,H,VV,-22,HW
301,200110010nyj,3,Mon,2001-10-01,49ers,0,13,3,3,2001,Jets,7,0,3,7,10/1/2001,9:10PM,H,VV,T,H,2,VW
302,200110070nor,4,Sun,2001-10-07,Vikings,7,0,8,0,2001,Saints,6,9,10,3,10/7/2001,12:05PM,V,HH,H,H,-13,HW
303,200110070rav,4,Sun,2001-10-07,Titans,0,0,7,0,2001,Ravens,7,10,3,6,10/7/2001,1:02PM,H,HH,V,H,-19,HW
304,200110070cle,4,Sun,2001-10-07,Chargers,3,0,7,6,2001,Browns,0,10,0,10,10/7/2001,1:02PM,V,HH,V,H,-4,HW
305,200110070pit,4,Sun,2001-10-07,Bengals,0,0,0,7,2001,Steelers,0,10,0,6,10/7/2001,1:02PM,T,HH,T,V,-9,HW
306,200110070mia,4,Sun,2001-10-07,Patriots,7,3,0,0,2001,Dolphins,7,10,10,3,10/7/2001,1:03PM,T,H,HH,H,-20,HW
307,200110070nyg,4,Sun,2001-10-07,Redskins,3,3,3,0,2001,Giants,3,6,0,14,10/7/2001,1:04PM,T,H,V,HH,-14,HW
308,200110070atl,4,Sun,2001-10-07,Bears,0,10,0,21,2001,Falcons,0,0,0,3,10/7/2001,1:05PM,T,VV,T,VVV,28,VW
309,200110070phi,4,Sun,2001-10-07,Cardinals,14,0,0,7,2001,Eagles,7,10,0,3,10/7/2001,1:09PM,V,HH,T,V,1,VW
310,200110070rai,4,Sun,2001-10-07,Cowboys,0,7,7,7,2001,Raiders,7,14,7,0,10/7/2001,1:15PM,H,H,T,V,-7,HW
311,200110070den,4,Sun,2001-10-07,Chiefs,0,6,0,0,2001,Broncos,7,3,3,7,10/7/2001,2:05PM,H,V,H,H,-14,HW
312,200110070buf,4,Sun,2001-10-07,Jets,21,7,14,0,2001,Bills,6,9,7,14,10/7/2001,4:05PM,VVV,H,V,HH,6,VW
313,200110070sea,4,Sun,2001-10-07,Jaguars,3,9,3,0,2001,Seahawks,14,7,0,3,10/7/2001,4:05PM,HH,V,V,H,-9,HW
314,200110070tam,4,Sun,2001-10-07,Packers,0,7,3,0,2001,Buccaneers,0,7,0,7,10/7/2001,4:15PM,T,T,V,H,-4,HW
315,200110070sfo,4,Sun,2001-10-07,Panthers,0,7,7,0,2001,49ers,0,10,14,0,10/7/2001,8:38PM,T,H,H,T,-10,HW
316,200110080det,4,Mon,2001-10-08,Rams,7,14,0,14,2001,Lions,0,0,0,0,10/8/2001,9:07PM,V,VV,T,VV,35,VW
317,200110140kan,5,Sun,2001-10-14,Steelers,0,6,14,0,2001,Chiefs,0,2,0,15,10/14/2001,12:00PM,T,V,VV,HHH,3,VW
318,200110140ram,5,Sun,2001-10-14,Giants,7,0,0,7,2001,Rams,6,3,0,6,10/14/2001,12:02PM,V,H,T,V,-1,HW
319,200110140chi,5,Sun,2001-10-14,Cardinals,0,6,0,7,2001,Bears,3,10,7,0,10/14/2001,12:03PM,H,H,H,V,-7,HW
320,200110140min,5,Sun,2001-10-14,Lions,3,3,7,13,2001,Vikings,7,17,7,0,10/14/2001,1:00PM,H,HH,T,VV,-5,HW
321,200110140cin,5,Sun,2001-10-14,Browns,7,0,0,7,2001,Bengals,3,0,10,11,10/14/2001,1:02PM,V,T,HH,H,-10,HW
322,200110140car,5,Sun,2001-10-14,Saints,10,7,3,7,2001,Panthers,0,6,6,13,10/14/2001,1:02PM,VV,V,H,H,2,VW
323,200110140gnb,5,Sun,2001-10-14,Ravens,7,0,3,13,2001,Packers,0,17,7,7,10/14/2001,1:02PM,V,HHH,H,V,-8,HW
324,200110140nwe,5,Sun,2001-10-14,Chargers,3,3,7,13,2001,Patriots,3,6,7,10,10/14/2001,1:03PM,T,H,T,V,0,T
325,200110140oti,5,Sun,2001-10-14,Buccaneers,0,7,7,14,2001,Titans,7,10,0,11,10/14/2001,1:04PM,H,H,V,V,0,T
326,200110140atl,5,Sun,2001-10-14,49ers,0,7,10,14,2001,Falcons,14,6,0,11,10/14/2001,1:04PM,HH,V,VV,V,0,T
327,200110140nyj,5,Sun,2001-10-14,Dolphins,7,10,0,0,2001,Jets,0,0,14,7,10/14/2001,4:15PM,V,VV,HH,H,-4,HW
328,200110140sea,5,Sun,2001-10-14,Broncos,0,14,0,7,2001,Seahawks,10,14,7,3,10/14/2001,4:16PM,HH,T,H,V,-13,HW
329,200110140clt,5,Sun,2001-10-14,Raiders,3,10,7,3,2001,Colts,0,9,6,3,10/14/2001,8:30PM,V,V,V,T,5,VW
330,200110150dal,5,Mon,2001-10-15,Redskins,0,0,0,7,2001,Cowboys,0,3,0,6,10/15/2001,8:08PM,T,H,T,V,-2,HW
331,200110180jax,6,Thu,2001-10-18,Bills,0,3,7,3,2001,Jaguars,0,0,7,3,10/18/2001,8:35PM,T,V,T,T,3,VW
332,200110210nor,6,Sun,2001-10-21,Falcons,10,0,0,10,2001,Saints,0,10,0,3,10/21/2001,12:03PM,VV,HH,T,V,7,VW
333,200110210det,6,Sun,2001-10-21,Titans,3,6,8,10,2001,Lions,0,14,0,10,10/21/2001,1:00PM,V,HH,VV,T,3,VW
334,200110210clt,6,Sun,2001-10-21,Patriots,7,21,3,7,2001,Colts,3,3,11,0,10/21/2001,1:00PM,V,VVV,HH,V,21,VW
335,200110210tam,6,Sun,2001-10-21,Steelers,0,7,10,0,2001,Buccaneers,0,3,0,7,10/21/2001,1:01PM,T,V,VV,H,7,VW
336,200110210was,6,Sun,2001-10-21,Panthers,7,0,0,7,2001,Redskins,0,0,0,14,10/21/2001,1:01PM,V,T,T,H,0,T
337,200110210cin,6,Sun,2001-10-21,Bears,3,7,7,7,2001,Bengals,0,0,0,0,10/21/2001,1:02PM,V,V,V,V,24,VW
338,200110210cle,6,Sun,2001-10-21,Ravens,0,6,0,8,2001,Browns,7,3,14,0,10/21/2001,1:02PM,H,V,HH,VV,-10,HW
339,200110210nyj,6,Sun,2001-10-21,Rams,0,21,10,3,2001,Jets,0,7,0,7,10/21/2001,1:02PM,T,VV,VV,H,20,VW
340,200110210sdg,6,Sun,2001-10-21,Broncos,0,7,3,0,2001,Chargers,7,6,7,7,10/21/2001,1:05PM,H,V,H,H,-17,HW
341,200110210min,6,Sun,2001-10-21,Packers,0,0,7,6,2001,Vikings,0,20,0,15,10/21/2001,3:15PM,T,HHH,V,HH,-22,HW
342,200110210crd,6,Sun,2001-10-21,Chiefs,3,6,0,7,2001,Cardinals,0,3,7,14,10/21/2001,4:05PM,V,V,H,H,-8,HW
343,200110220nyg,6,Mon,2001-10-22,Eagles,0,0,3,7,2001,Giants,3,6,0,0,10/22/2001,9:09PM,H,H,V,V,1,VW
344,200110250kan,7,Thu,2001-10-25,Colts,0,7,10,18,2001,Chiefs,0,3,11,14,10/25/2001,7:30PM,T,V,H,V,7,VW
345,200110280det,7,Sun,2001-10-28,Bengals,7,14,3,7,2001,Lions,3,10,14,0,10/28/2001,1:00PM,V,V,HH,V,4,VW
346,200110280rav,7,Sun,2001-10-28,Jaguars,0,3,7,7,2001,Ravens,0,3,3,12,10/28/2001,1:01PM,T,T,V,H,-1,HW
347,200110280tam,7,Sun,2001-10-28,Vikings,0,0,8,6,2001,Buccaneers,7,21,13,0,10/28/2001,1:01PM,H,HHH,H,V,-27,HW
348,200110280ram,7,Sun,2001-10-28,Saints,3,3,25,3,2001,Rams,14,10,0,7,10/28/2001,1:02PM,HH,H,VVV,H,3,VW
349,200110280car,7,Sun,2001-10-28,Jets,7,0,3,3,2001,Panthers,6,3,3,0,10/28/2001,1:02PM,V,H,T,V,1,VW
350,200110280chi,7,Sun,2001-10-28,49ers,14,0,14,3,2001,Bears,0,9,7,15,10/28/2001,1:03PM,VV,HH,V,HH,0,T
351,200110280sdg,7,Sun,2001-10-28,Bills,0,10,0,14,2001,Chargers,10,3,0,14,10/28/2001,1:15PM,HH,V,T,T,-3,HW
352,200110280den,7,Sun,2001-10-28,Patriots,10,7,3,0,2001,Broncos,7,3,14,7,10/28/2001,2:15PM,V,V,HH,H,-11,HW
353,200110280dal,7,Sun,2001-10-28,Cardinals,3,0,0,0,2001,Cowboys,0,3,14,0,10/28/2001,3:05PM,V,H,HH,T,-14,HW
354,200110280was,7,Sun,2001-10-28,Giants,0,14,0,7,2001,Redskins,14,3,10,8,10/28/2001,4:05PM,HH,VV,HH,H,-14,HW
355,200110280phi,7,Sun,2001-10-28,Raiders,7,3,7,3,2001,Eagles,0,3,0,7,10/28/2001,4:15PM,V,T,V,H,10,VW
356,200110280sea,7,Sun,2001-10-28,Dolphins,0,10,7,7,2001,Seahawks,0,14,3,3,10/28/2001,4:15PM,T,H,V,V,4,VW
